267;0;2179.00;11.00;1232.00;0.00;0.40
268;0;2368.00;11.55;748.00;0.00;0.32
269;0;3113.00;10.75;1588.00;0.00;0.56
270;0;4051.00;11.20;1362.00;0.00;0.56
271;0;4430.00;10.80;1264.00;0.00;0.52
272;0;1658.00;10.62;516.00;0.00;0.52
273;0;4300.00;11.20;1086.00;0.00;0.48
274;0;4343.00;10.80;1806.00;0.00;0.40
275;0;2305.00;10.22;260.00;0.00;0.56
276;0;2745.00;11.10;1558.00;0.00;0.48
277;0;3430.00;11.70;719.00;0.00;0.48
278;0;3429.00;10.82;1032.00;0.00;0.44
279;0;3133.00;10.20;1222.00;0.00;0.28
280;0;4234.00;10.62;902.00;0.00;0.40
281;0;4182.00;11.17;1445.00;0.00;0.56
282;0;1982.00;10.00;787.00;0.00;0.56
283;0;2526.00;11.30;979.00;0.00;0.44
284;0;2941.00;10.42;471.00;0.00;0.48
285;0;2425.00;11.30;241.00;0.00;0.56
286;0;3503.00;11.70;1637.00;0.00;0.60
287;0;3377.00;10.05;1322.00;0.00;0.48
288;0;3957.00;12.10;869.00;0.00;0.48
289;0;3799.00;10.20;462.00;0.00;0.44
290;0;3403.00;12.12;1246.00;0.00;0.44
291;0;2416.00;10.77;657.00;0.00;0.44
292;0;4621.00;10.05;1288.00;0.00;0.40
293;0;3042.00;12.85;1698.00;0.00;0.60
294;0;4282.00;12.20;1267.00;0.00;0.44
295;0;2709.00;12.17;1699.00;0.00;0.52
296;0;2402.00;11.32;519.00;0.00;0.44
297;0;3670.00;10.10;1628.00;0.00;0.68
298;0;3567.00;10.55;1762.00;0.00;0.44
299;0;1552.00;11.70;754.00;0.00;0.52
300;0;2048.00;11.75;1060.00;0.00;0.52
301;0;4327.00;11.67;1552.00;0.00;0.60
302;0;3054.00;10.80;926.00;0.00;0.40
303;0;3555.00;11.50;1304.00;0.00;0.40
304;0;2261.00;11.50;916.00;0.00;0.48
305;0;1840.00;12.50;654.00;0.00;0.52
306;0;3436.00;10.65;1375.00;0.00;0.44
307;0;3070.00;10.30;1027.00;0.00;0.40
308;0;1340.00;11.72;1410.00;0.00;0.64
309;0;2778.00;10.77;1076.00;0.00;0.44
310;0;3796.00;10.32;630.00;0.00;0.40
311;0;2861.00;13.10;1703.00;0.00;0.48
312;0;2548.00;11.20;1387.00;0.00;0.64
313;0;1878.00;11.62;799.00;0.00;0.48
314;0;2378.00;11.97;423.00;0.00;0.48
315;0;3836.00;10.32;1292.00;0.00;0.52
316;0;4153.00;10.97;1738.00;0.00;0.44
317;0;3252.00;10.70;707.00;0.00;0.44
318;0;3003.00;9.92;483.00;0.00;0.44
319;0;1863.00;12.07;581.00;0.00;0.48
320;0;3031.00;11.82;591.00;0.00;0.40
321;0;3551.00;10.92;476.00;0.00;0.48
322;0;1574.00;10.70;665.00;0.00;0.68
323;0;3067.00;10.75;1357.00;0.00;0.48
324;0;4383.00;10.75;1824.00;0.00;0.56
325;0;2732.00;9.97;467.00;0.00;0.36
326;0;2569.00;12.17;1518.00;0.00;0.56
327;0;3952.00;10.20;1384.00;0.00;0.44
328;0;3490.00;10.77;921.00;0.00;0.48
329;0;2202.00;10.40;477.00;0.00;0.52
330;0;3669.00;10.22;1056.00;0.00;0.52
331;0;3623.00;12.00;1127.00;0.00;0.56
332;0;2988.00;9.97;525.00;0.00;0.40
333;0;2409.00;11.50;958.00;0.00;0.44
334;0;2883.00;10.35;1594.00;0.00;0.44
335;0;4075.00;9.82;1727.00;0.00;0.56
336;0;923.00;9.92;414.00;0.00;0.48
337;0;2566.00;10.10;345.00;0.00;0.40
338;0;2080.00;9.92;927.00;0.00;0.56
339;0;4008.00;10.70;626.00;0.00;0.44
340;0;3033.00;11.32;714.00;0.00;0.40
341;0;2211.00;12.85;1024.00;0.00;0.48
342;0;3954.00;10.80;1731.00;0.00;0.56
343;0;3336.00;11.30;1299.00;0.00;0.40
344;0;1335.00;11.20;924.00;0.00;0.52
345;0;2079.00;10.42;1341.00;0.00;0.48
346;0;1274.00;10.90;535.00;0.00;0.48
347;0;3185.00;10.10;1881.00;0.00;0.40
348;0;2484.00;11.00;293.00;0.00;0.52
349;0;1547.00;11.20;967.00;0.00;0.48
350;0;1325.00;12.02;1390.00;0.00;0.56
351;0;1747.00;9.80;1000.00;0.00;0.44
352;0;2163.00;11.45;607.00;0.00;0.32
353;0;4272.00;10.65;1233.00;0.00;0.52
354;0;3954.00;11.07;903.00;0.00;0.60
355;0;4346.00;10.30;1190.00;0.00;0.56
356;0;3485.00;11.55;1367.00;0.00;0.48
357;0;1772.00;11.52;1126.00;0.00;0.52
358;0;4171.00;10.25;1396.00;0.00;0.44
359;0;3564.00;9.90;505.00;0.00;0.60
360;0;2565.00;10.97;408.00;0.00;0.40
361;0;2978.00;10.55;1622.00;0.00;0.48
362;0;3781.00;10.10;1372.00;0.00;0.60
363;0;1913.00;10.82;628.00;0.00;0.48
364;0;2337.00;11.60;441.00;0.00;0.52
365;0;1890.00;11.05;387.00;0.00;0.52
366;0;3883.00;10.20;930.00;0.00;0.52
367;0;3299.00;10.85;1048.00;0.00;0.32
368;0;3587.00;10.00;1405.00;0.00;0.60
369;0;1432.00;13.00;567.00;0.00;0.48
370;0;3448.00;10.27;636.00;0.00;0.52
371;0;2244.00;12.05;992.00;0.00;0.44
372;0;4090.00;11.42;1468.00;0.00;0.44
373;0;4026.00;10.95;716.00;0.00;0.48
374;0;3809.00;10.22;1437.00;0.00;0.56
375;0;2874.00;9.90;421.00;0.00;0.32
376;0;3652.00;10.97;1028.00;0.00;0.56
377;0;1490.00;10.05;686.00;0.00;0.56
378;0;2034.00;11.10;244.00;0.00;0.48
379;0;1486.00;10.40;777.00;0.00;0.48
380;0;2770.00;10.80;509.00;0.00;0.48
381;0;2862.00;11.27;1283.00;0.00;0.48
382;0;2686.00;12.35;653.00;0.00;0.40
383;0;1704.00;9.95;362.00;0.00;0.44
384;0;4021.00;10.02;915.00;0.00;0.56
385;0;3619.00;10.75;1572.00;0.00;0.72
386;0;4222.00;11.77;1590.00;0.00;0.56
387;0;2873.00;11.05;564.00;0.00;0.52
388;0;1932.00;11.15;1250.00;0.00;0.48
389;0;3929.00;11.20;610.00;0.00;0.60
390;0;2883.00;10.60;667.00;0.00;0.52
391;0;1283.00;10.10;496.00;0.00;0.44
392;0;3047.00;9.90;1514.00;0.00;0.44
393;0;2442.00;11.20;316.00;0.00;0.60
394;0;4038.00;10.57;849.00;0.00;0.56
395;0;3875.00;10.95;1630.00;0.00;0.52
396;0;3986.00;10.10;560.00;0.00;0.48
397;0;2839.00;11.10;562.00;0.00;0.48
398;0;3108.00;13.05;1682.00;0.00;0.52
399;0;3624.00;10.80;1542.00;0.00;0.60
400;0;3630.00;11.90;632.00;0.00;0.52
401;0;3730.00;12.65;602.00;0.00;0.44
402;0;4145.00;10.10;1385.00;0.00;0.44
403;0;2606.00;12.92;554.00;0.00;0.44
404;0;3844.00;10.50;589.00;0.00;0.56
405;0;4510.00;11.00;1316.00;0.00;0.48
406;0;3597.00;11.80;1127.00;0.00;0.52
407;0;1314.00;11.90;621.00;0.00;0.68
408;0;2327.00;10.70;295.00;0.00;0.48
409;0;4299.00;10.27;1803.00;0.00;0.52
410;0;1872.00;12.30;323.00;0.00;0.52
411;0;3009.00;11.40;1071.00;0.00;0.44
412;0;4362.00;10.62;1370.00;0.00;0.56
413;0;2509.00;9.80;394.00;0.00;0.36
414;0;2967.00;10.52;1559.00;0.00;0.48
415;0;4320.00;11.02;1839.00;0.00;0.48
416;0;4387.00;11.20;1303.00;0.00;0.52
417;0;3680.00;12.80;549.00;0.00;0.48
418;0;2052.00;12.10;702.00;0.00;0.32
419;0;4193.00;11.20;795.00;0.00;0.40
420;0;3902.00;10.55;656.00;0.00;0.52
421;0;2460.00;10.50;1642.00;0.00;0.48
422;0;1698.00;11.35;726.00;0.00;0.48
423;0;2778.00;10.10;1523.00;0.00;0.48
424;0;1913.00;10.50;475.00;0.00;0.56
425;0;3835.00;10.12;1474.00;0.00;0.56
426;0;4377.00;12.77;1586.00;0.00;0.52
427;0;1290.00;10.12;1010.00;0.00;0.48
428;0;2322.00;12.00;681.00;0.00;0.40
429;0;3793.00;10.10;1313.00;0.00;0.56
430;0;4389.00;11.12;1340.00;0.00;0.52
431;0;3195.00;13.12;1168.00;0.00;0.32
432;0;3424.00;10.20;634.00;0.00;0.52
433;0;4484.00;10.75;1388.00;0.00;0.60
434;0;2331.00;12.02;338.00;0.00;0.48
435;0;2066.00;10.50;1163.00;0.00;0.48
436;0;4605.00;11.87;1499.00;0.00;0.68
437;0;3166.00;10.17;1463.00;0.00;0.32
438;0;1379.00;9.80;1249.00;0.00;0.60
439;0;2258.00;10.55;1094.00;0.00;0.44
440;0;1189.00;10.00;726.00;0.00;0.60
441;0;3567.00;9.90;1037.00;0.00;0.48
442;0;1326.00;11.30;1367.00;0.00;0.48
443;0;3887.00;10.10;1523.00;0.00;0.44
444;0;1727.00;10.67;1058.00;0.00;0.56
445;0;4224.00;11.77;1061.00;0.00;0.44
446;0;1741.00;13.00;941.00;0.00;0.40
447;0;3923.00;10.50;1680.00;0.00;0.52
448;0;3231.00;11.27;1756.00;0.00;0.48
449;0;3309.00;11.10;1294.00;0.00;0.24
450;0;2303.00;12.10;971.00;0.00;0.48
451;0;1366.00;11.22;766.00;0.00;0.52
452;0;3312.00;11.82;1271.00;0.00;0.32
453;0;1761.00;12.25;897.00;0.00;0.44
454;0;2999.00;12.67;1144.00;0.00;0.44
455;0;3145.00;12.05;920.00;0.00;0.36
456;0;3373.00;11.35;1692.00;0.00;0.60
457;0;2052.00;11.30;845.00;0.00;0.52
458;0;2782.00;11.12;1565.00;0.00;0.44
459;0;4242.00;11.20;1105.00;0.00;0.44
460;0;2596.00;12.20;1700.00;0.00;0.52
461;0;3197.00;10.67;1387.00;0.00;0.28
462;0;1721.00;10.52;292.00;0.00;0.52
463;0;3239.00;10.20;1522.00;0.00;0.44
464;0;1176.00;9.90;1349.00;0.00;0.60
465;0;1842.00;10.52;1207.00;0.00;0.60
466;0;2867.00;10.35;1313.00;0.00;0.60
467;0;2757.00;11.05;1079.00;0.00;0.40
468;0;2368.00;10.97;684.00;0.00;0.32
469;0;2745.00;10.75;1067.00;0.00;0.40
470;0;4156.00;11.60;1717.00;0.00;0.52
471;0;4340.00;10.50;1145.00;0.00;0.56
472;0;3458.00;10.57;1375.00;0.00;0.44
473;0;2853.00;9.80;418.00;0.00;0.44
474;0;3266.00;12.10;1145.00;0.00;0.28
475;0;2369.00;11.17;1387.00;0.00;0.56
476;0;3416.00;10.92;1405.00;0.00;0.40
477;0;1511.00;10.00;490.00;0.00;0.52
478;0;1905.00;12.55;580.00;0.00;0.56
479;0;2586.00;10.47;1320.00;0.00;0.56
480;0;3395.00;11.77;860.00;0.00;0.48
481;0;4075.00;11.05;1664.00;0.00;0.52
482;0;1838.00;11.20;363.00;0.00;0.44
483;0;3454.00;10.20;535.00;0.00;0.48
484;0;4252.00;12.25;1456.00;0.00;0.56
485;0;3893.00;9.80;1484.00;0.00;0.52
486;0;2818.00;10.40;478.00;0.00;0.64
487;0;1164.00;10.20;1460.00;0.00;0.60
488;0;2135.00;11.90;534.00;0.00;0.40
489;0;1597.00;11.15;622.00;0.00;0.60
490;0;3635.00;11.60;1221.00;0.00;0.56
491;0;2939.00;11.07;655.00;0.00;0.40
492;0;3654.00;10.47;1330.00;0.00;0.60
493;0;2744.00;10.22;1788.00;0.00;0.52
494;0;2117.00;11.70;980.00;0.00;0.48
495;0;2691.00;9.87;487.00;0.00;0.40
496;0;3408.00;12.05;1029.00;0.00;0.36
497;0;2569.00;11.65;671.00;0.00;0.44
498;0;2721.00;11.10;1524.00;0.00;0.52
499;0;1856.00;11.80;444.00;0.00;0.56
500;0;1916.00;10.20;1270.00;0.00;0.52
501;0;3170.00;10.80;734.00;0.00;0.44
502;0;1345.00;12.30;894.00;0.00;0.44
503;0;2519.00;9.92;751.00;0.00;0.40
504;0;2529.00;10.02;395.00;0.00;0.40
505;0;2198.00;10.85;655.00;0.00;0.32
506;0;4041.00;10.80;1096.00;0.00;0.56
507;0;3939.00;10.40;542.00;0.00;0.52
508;0;1433.00;11.00;683.00;0.00;0.68
509;0;3076.00;12.97;1769.00;0.00;0.48
510;0;2233.00;13.20;1029.00;0.00;0.56
511;0;2357.00;10.62;899.00;0.00;0.44
512;0;2995.00;12.90;1774.00;0.00;0.48
513;0;4254.00;9.97;771.00;0.00;0.48
514;0;3337.00;11.67;1839.00;0.00;0.44
515;0;3380.00;10.60;527.00;0.00;0.52
516;0;2806.00;11.40;1822.00;0.00;0.48
517;0;2422.00;11.10;806.00;0.00;0.44
518;0;2562.00;10.55;957.00;0.00;0.44
519;0;2861.00;11.42;593.00;0.00;0.44
520;0;3264.00;11.47;1737.00;0.00;0.64
521;0;780.00;10.90;472.00;0.00;0.72
522;0;1411.00;10.50;433.00;0.00;0.48
523;0;2152.00;10.80;1150.00;0.00;0.44
524;0;4505.00;10.90;1335.00;0.00;0.48
525;0;1644.00;10.70;837.00;0.00;0.56
526;0;1730.00;10.97;397.00;0.00;0.52
527;0;3630.00;9.90;1740.00;0.00;0.44
528;0;3652.00;10.40;898.00;0.00;0.48
529;0;4457.00;11.45;1325.00;0.00;0.48
530;0;3877.00;10.77;844.00;0.00;0.56
531;0;4375.00;11.47;1737.00;0.00;0.56
532;0;3699.00;10.40;727.00;0.00;0.44
533;0;2826.00;10.32;1523.00;0.00;0.48
534;0;1412.00;10.97;1379.00;0.00;0.60
535;0;2982.00;12.20;1851.00;0.00;0.44
536;0;1817.00;11.40;431.00;0.00;0.44
537;0;3020.00;10.30;781.00;0.00;0.44
538;0;3677.00;11.50;473.00;0.00;0.40
539;0;3364.00;9.90;1609.00;0.00;0.60
540;0;3851.00;10.55;841.00;0.00;0.60
541;0;3927.00;10.75;926.00;0.00;0.52
542;0;3484.00;10.75;1576.00;0.00;0.60
543;0;2477.00;13.00;1242.00;0.00;0.64
544;0;3345.00;11.80;1382.00;0.00;0.36
545;0;3340.00;10.45;1733.00;0.00;0.68
546;0;2479.00;11.80;1050.00;0.00;0.52
547;0;3893.00;10.27;1212.00;0.00;0.52
548;0;3891.00;11.37;1648.00;0.00;0.56
