199;115;206;201;land;false;plains;1
200;229;236;160;land;false;plains;1
201;148;199;173;land;false;plains;1
202;221;225;98;land;false;plains;1
203;167;177;183;land;false;plains;1
204;166;206;140;land;false;plains;1
205;214;137;200;land;false;plains;1
206;131;253;170;land;false;plains;1
207;201;251;254;land;false;plains;1
208;246;181;147;land;false;plains;1
209;238;237;43;land;false;plains;1
210;210;246;169;land;true;plains;1
211;177;101;225;land;false;plains;1
212;151;153;251;land;false;plains;1
213;192;172;198;land;false;plains;1
214;144;148;218;land;false;plains;1
215;247;229;63;land;false;plains;1
216;195;138;174;land;false;plains;1
217;190;146;249;land;false;plains;1
218;180;195;223;land;false;plains;1
219;169;232;164;land;false;plains;1
220;234;132;161;land;false;plains;1
221;215;105;244;land;false;plains;1
222;194;113;208;land;false;plains;1
223;156;208;174;land;false;plains;1
224;193;123;216;land;false;plains;1
225;130;178;220;land;false;plains;1
226;167;115;241;land;false;plains;1
227;209;206;228;land;false;plains;1
228;238;239;119;land;false;plains;1
229;148;169;234;land;false;plains;1
230;132;194;233;land;false;plains;1
231;222;135;161;land;false;plains;1
232;196;227;91;land;false;plains;1
233;240;52;239;land;false;plains;1
234;252;235;237;land;false;plains;1
235;234;184;102;land;false;plains;1
236;224;253;252;land;false;plains;1
237;138;224;208;land;false;plains;1
238;184;106;237;land;false;plains;1
239;245;194;134;land;false;plains;1
240;227;249;68;land;false;plains;1
241;215;205;230;land;false;plains;1
242;244;127;246;land;false;plains;1
243;201;111;247;land;false;plains;1
244;201;203;189;land;false;plains;1
245;184;183;232;land;false;plains;1
246;209;200;234;land;false;plains;1
247;206;224;111;land;false;plains;1
248;165;225;152;land;false;plains;1
249;252;184;154;land;false;plains;1
250;38;244;220;land;false;plains;1
251;228;141;165;land;true;plains;1
252;246;201;238;land;false;plains;1
253;180;239;116;land;false;plains;1
254;198;220;109;land;true;plains;1
255;178;241;194;land;false;plains;1
256;240;123;224;land;false;plains;1
257;184;187;188;land;false;plains;1
258;90;168;250;land;false;plains;1
259;245;101;200;land;false;plains;1
260;245;155;118;land;false;plains;1
261;235;245;96;land;true;plains;1
262;247;197;200;land;false;plains;1
263;246;245;45;land;false;plains;1
264;133;250;213;land;false;plains;1
265;225;249;37;land;false;plains;1
266;145;241;163;land;false;plains;1
267;254;236;76;land;false;plains;1
268;148;242;216;land;false;plains;1
269;248;128;251;land;false;plains;1
270;229;201;231;land;false;plains;1
271;205;136;218;land;false;plains;1
272;111;192;249;land;false;plains;1
273;131;250;152;land;false;plains;1
274;187;161;163;land;false;plains;1
275;95;209;254;land;false;plains;1
276;162;194;152;land;false;plains;1
277;201;167;174;land;false;plains;1
278;225;235;194;land;false;plains;1
279;190;195;164;land;false;plains;1
280;217;253;199;land;false;plains;1
281;204;112;208;land;false;plains;1
282;150;248;165;land;false;plains;1
283;246;112;145;land;false;plains;1
284;38;241;241;land;false;plains;1
285;230;254;78;land;false;plains;1
286;169;129;240;land;false;plains;1
287;201;177;192;land;false;plains;1
288;136;245;173;land;false;plains;1
289;223;212;217;land;false;plains;1
290;245;111;245;land;false;plains;1
291;251;252;103;land;false;plains;1
292;235;92;198;land;true;plains;1
293;131;249;126;land;false;plains;1
294;121;176;236;land;false;plains;1
295;224;126;154;land;false;plains;1
296;188;111;242;land;false;plains;1
297;197;150;227;land;false;plains;1
298;200;226;249;land;false;plains;1
299;222;147;167;land;false;plains;1
300;181;170;187;land;false;plains;1
301;109;196;205;land;false;plains;1
302;234;167;121;land;false;plains;1
303;147;229;238;land;false;plains;1
304;180;156;186;land;false;plains;1
305;161;253;174;land;false;plains;1
306;254;59;215;land;false;plains;1
307;206;181;125;land;false;plains;1
308;182;118;241;land;false;plains;1
309;232;207;239;land;false;plains;1
310;99;243;170;land;false;plains;1
311;91;182;239;land;false;plains;1
312;68;244;190;land;false;plains;1
313;171;202;151;land;false;plains;1
314;209;225;248;land;false;plains;1
315;150;162;218;land;false;plains;1
316;234;145;169;land;false;plains;1
317;252;248;156;land;false;plains;1
318;250;245;180;land;false;plains;1
319;172;149;228;land;false;plains;1
320;132;219;231;land;false;plains;1
321;225;225;68;land;false;plains;1
322;250;137;155;land;false;plains;1
323;103;223;196;land;false;plains;1
324;164;156;248;land;false;plains;1
325;235;245;162;land;false;plains;1
326;161;182;177;land;false;plains;1
327;173;229;242;land;false;plains;1
328;232;222;61;land;false;plains;1
329;237;140;132;land;false;plains;1
330;224;112;171;land;false;plains;1
331;160;237;153;land;false;plains;1
332;94;194;224;land;false;plains;1
333;239;221;219;land;false;plains;1
334;190;218;184;land;false;plains;1
335;187;218;198;land;false;plains;1
336;226;175;102;land;true;plains;1
337;176;241;176;land;false;plains;1
338;247;245;243;land;false;plains;1
339;74;236;250;land;false;plains;1
340;187;229;167;land;false;plains;1
341;226;234;71;land;false;plains;1
342;146;150;243;land;false;plains;1
343;235;125;200;land;false;plains;1
344;201;139;244;land;false;plains;1
345;211;105;242;land;false;plains;1
346;100;186;236;land;false;plains;1
347;150;125;235;land;false;plains;1
348;187;160;204;land;false;plains;1
349;240;178;174;land;false;plains;1
350;181;175;187;land;false;plains;1
351;138;209;210;land;false;plains;1
352;109;252;254;land;false;plains;1
353;119;230;183;land;false;plains;1
354;248;91;246;land;false;plains;1
355;82;229;199;land;false;plains;1
356;57;194;253;land;false;plains;1
357;43;225;241;land;false;plains;1
358;171;211;245;land;false;plains;1
359;135;253;139;land;false;plains;1
360;184;183;248;land;false;plains;1
361;145;140;246;land;false;plains;1
362;231;116;210;land;true;plains;1
363;205;206;128;land;false;plains;1
364;254;156;221;land;false;plains;1
365;180;111;249;land;false;plains;1
366;234;112;213;land;false;plains;1
367;212;245;134;land;false;plains;1
368;212;126;174;land;true;plains;1
369;112;233;203;land;false;plains;1
370;219;206;153;land;false;plains;1
371;166;134;236;land;false;plains;1
372;188;229;100;land;false;plains;1
373;217;228;231;land;false;plains;1
374;161;230;238;land;false;plains;1
375;100;229;226;land;true;plains;1
376;250;108;240;land;false;plains;1
377;171;209;209;land;false;plains;1
378;199;251;202;land;false;plains;1
379;177;200;229;land;false;plains;1
380;189;176;171;land;false;plains;1
381;233;132;249;land;false;plains;1
382;220;233;50;land;false;plains;1
383;180;147;215;land;false;plains;1
384;162;235;151;land;false;plains;1
385;100;228;216;land;false;plains;1
386;246;240;132;land;false;plains;1
387;186;236;131;land;false;plains;1
388;91;254;212;land;false;plains;1
389;201;213;202;land;false;plains;1
390;129;216;230;land;false;plains;1
391;124;222;218;land;false;plains;1
392;253;238;35;land;true;plains;1
393;220;231;96;land;false;plains;1
394;213;195;204;land;false;plains;1
395;226;237;142;land;false;plains;1
396;215;149;243;land;true;plains;1
397;218;177;195;land;false;plains;1
398;188;211;142;land;false;plains;1
399;173;109;231;land;false;plains;1
400;220;116;179;land;false;plains;1
401;153;251;204;land;false;plains;1
402;251;206;236;land;false;plains;1
403;190;203;152;land;false;plains;1
404;242;196;231;land;false;plains;1
405;236;167;162;land;false;plains;1
406;206;198;139;land;false;plains;1
407;148;218;233;land;false;plains;1
408;232;200;213;land;false;plains;1
409;151;172;187;land;false;plains;1
410;162;189;206;land;false;plains;1
411;115;197;197;land;false;plains;1
412;168;248;241;land;false;plains;1
413;16;247;247;land;false;plains;1
414;200;179;248;land;false;plains;1
415;221;116;221;land;false;plains;1
416;201;216;238;land;false;plains;1
417;254;153;215;land;false;plains;1
418;67;233;208;land;false;plains;1
419;214;57;248;land;false;plains;1
420;91;172;238;land;false;plains;1
421;166;184;254;land;false;plains;1
422;100;184;250;land;false;plains;1
423;165;241;187;land;false;plains;1
424;159;128;229;land;false;plains;1
425;157;227;182;land;true;plains;1
426;195;175;186;land;false;plains;1
427;9;248;246;land;true;plains;1
428;170;110;239;land;false;plains;1
429;250;55;221;land;true;plains;1
430;189;191;189;land;false;plains;1
431;203;145;251;land;false;plains;1
432;246;71;200;land;false;plains;1
433;194;108;232;land;false;plains;1
434;192;203;207;land;false;plains;1
435;153;216;148;land;false;plains;1
436;184;125;217;land;false;plains;1
437;52;239;235;land;true;plains;1
438;227;215;165;land;true;plains;1
439;211;177;213;land;false;plains;1
440;248;242;136;land;true;plains;1
441;202;229;207;land;false;plains;1
442;242;95;212;land;false;plains;1
443;251;176;156;land;false;plains;1
444;209;172;234;land;false;plains;1
445;254;85;243;land;false;plains;1
446;107;154;252;land;false;plains;1
447;157;195;172;land;false;plains;1
448;141;136;240;land;false;plains;1
449;141;150;217;land;false;plains;1
450;228;70;247;land;false;plains;1
451;205;190;208;land;false;plains;1
452;156;156;213;land;false;plains;1
453;83;185;241;land;false;plains;1
454;172;232;145;land;false;plains;1
455;252;86;239;land;false;plains;1
456;248;47;213;land;false;plains;1
457;225;226;241;land;false;plains;1
458;122;171;221;land;false;plains;1
459;142;235;219;land;false;plains;1
460;171;121;244;land;false;plains;1
461;207;249;133;land;false;plains;1
462;192;150;228;land;false;plains;1
463;221;238;213;land;true;plains;1
464;134;189;197;land;false;plains;1
465;164;149;197;land;false;plains;1
466;247;187;247;land;false;plains;1
467;230;96;246;land;false;plains;1
468;251;25;242;land;false;plains;1
469;187;205;153;land;false;plains;1
470;234;142;212;land;false;plains;1
471;67;242;193;land;false;plains;1
472;172;159;175;land;false;plains;1
473;221;119;247;land;true;plains;1
474;150;239;187;land;false;plains;1
475;204;85;218;land;false;plains;1
476;252;247;20;land;false;plains;1
477;194;224;169;land;false;plains;1
478;181;116;226;land;false;plains;1
479;215;178;161;land;false;plains;1
480;250;158;190;land;false;plains;1
481;168;232;185;land;false;plains;1
482;163;198;194;land;false;plains;1
483;205;158;233;land;false;plains;1
484;166;226;118;land;false;plains;1
485;194;194;230;land;false;plains;1
486;106;242;189;land;false;plains;1
487;224;106;225;land;false;plains;1
488;176;228;172;land;false;plains;1
489;100;203;204;land;false;plains;1
490;253;192;75;land;false;plains;1
491;181;197;174;land;false;plains;1
492;253;233;202;land;false;plains;1
493;188;81;232;land;false;plains;1
494;91;181;237;land;false;plains;1
495;120;174;211;land;false;plains;1
496;145;196;241;land;false;plains;1
497;113;221;232;land;false;plains;1
498;199;191;201;land;false;plains;1
499;215;134;188;land;false;plains;1
500;187;220;222;land;true;plains;1
501;214;157;244;land;false;plains;1
502;174;208;253;land;false;plains;1
503;90;215;211;land;false;plains;1
504;217;128;184;land;false;plains;1
505;144;185;223;land;false;plains;1
506;229;244;162;land;false;plains;1
507;225;186;99;land;false;plains;1
508;166;206;228;land;false;plains;1
509;219;242;216;land;false;plains;1
510;238;220;121;land;false;plains;1
511;155;229;212;land;false;plains;1
512;166;242;254;land;false;plains;1
513;128;214;184;land;true;plains;1
514;209;163;246;land;false;plains;1
515;113;221;177;land;false;plains;1
516;244;235;84;land;false;plains;1
517;210;243;58;land;false;plains;1
518;189;227;224;land;false;plains;1
519;205;205;178;land;false;plains;1
520;246;221;84;land;false;plains;1
521;165;240;231;land;false;plains;1
522;183;196;209;land;false;plains;1
523;134;207;237;land;false;plains;1
524;237;189;245;land;false;plains;1
525;202;241;217;land;false;plains;1
526;120;203;220;land;false;plains;1
527;84;239;202;land;false;plains;1
528;235;252;213;land;false;plains;1
529;110;216;239;land;false;plains;1
530;210;213;146;land;false;plains;1
531;125;234;198;land;false;plains;1
532;188;247;179;land;false;plains;1
533;180;196;158;land;false;plains;1
534;178;194;184;land;false;plains;1
535;106;251;248;land;false;plains;1
536;188;103;244;land;false;plains;1
537;246;221;166;land;false;plains;1
538;130;200;204;land;false;plains;1
539;127;215;167;land;false;plains;1
540;194;215;141;land;false;plains;1
541;198;154;222;land;false;plains;1
542;219;68;231;land;false;plains;1
543;144;197;189;land;false;plains;1
544;109;192;223;land;false;plains;1
545;213;208;90;land;false;plains;1
546;206;235;85;land;false;plains;1
547;250;229;153;land;false;plains;1
548;106;144;252;land;false;plains;1
549;248;189;183;land;true;plains;1
550;15;247;240;land;false;plains;1
551;233;110;198;land;false;plains;1
552;187;248;84;land;false;plains;1
553;131;138;232;land;false;plains;1
554;215;245;115;land;false;plains;1
555;112;209;215;land;false;plains;1
556;54;244;252;land;false;plains;1
557;127;190;227;land;false;plains;1
558;98;242;211;land;false;plains;1
559;193;156;223;land;true;plains;1
560;108;241;172;land;false;plains;1
561;191;234;249;land;false;plains;1
562;193;218;92;land;false;plains;1
563;188;123;246;land;false;plains;1
564;238;79;204;land;false;plains;1
565;216;207;154;land;false;plains;1
566;190;100;237;land;false;plains;1
567;207;166;240;land;false;plains;1
568;249;239;99;land;false;plains;1
569;225;141;162;land;false;plains;1
570;158;238;123;land;false;plains;1
571;99;170;234;land;false;plains;1
572;199;174;248;land;false;plains;1
573;117;198;203;land;false;plains;1
574;225;93;184;land;false;plains;1
575;197;168;199;land;false;plains;1
576;227;145;188;land;false;plains;1
577;138;235;241;land;false;plains;1
578;175;165;247;land;false;plains;1
579;186;234;86;land;false;plains;1
580;199;145;224;land;false;plains;1
581;231;216;179;land;false;plains;1
582;191;219;240;land;false;plains;1
583;140;146;244;land;false;plains;1
584;188;164;176;land;false;plains;1
585;121;193;243;land;false;plains;1
586;197;202;208;land;false;plains;1
587;164;248;196;land;false;plains;1
588;192;191;167;land;false;plains;1
589;193;228;114;land;false;plains;1
590;152;199;246;land;false;plains;1
591;246;95;180;land;false;plains;1
592;203;79;248;land;true;plains;1
593;93;234;196;land;true;plains;1
594;169;237;200;land;false;plains;1
595;249;245;18;land;true;plains;1
596;201;197;249;land;false;plains;1
597;195;124;191;land;false;plains;1
598;81;227;253;land;false;plains;1
599;213;231;67;land;false;plains;1
600;228;223;232;land;false;plains;1
601;93;194;230;land;false;plains;1
602;222;185;119;land;false;plains;1
603;106;215;236;land;false;plains;1
604;205;190;190;land;false;plains;1
605;254;164;159;land;false;plains;1
606;224;171;205;land;false;plains;1
607;208;133;220;land;false;plains;1
608;130;208;208;land;false;plains;1
609;152;244;213;land;false;plains;1
610;215;212;93;land;false;plains;1
611;111;233;229;land;false;plains;1
612;102;225;177;land;false;plains;1
613;183;211;225;land;false;plains;1
614;84;197;248;land;false;plains;1
615;122;174;215;land;false;plains;1
616;136;180;237;land;false;plains;1
617;218;105;224;land;false;plains;1
618;195;246;193;land;false;plains;1
619;238;254;77;land;false;plains;1
620;151;207;178;land;false;plains;1
621;178;229;238;land;false;plains;1
622;215;78;235;land;false;plains;1
623;201;226;145;land;false;plains;1
624;200;198;136;land;false;plains;1
625;215;250;62;land;false;plains;1
626;161;245;157;land;false;plains;1
627;238;169;198;land;false;plains;1
628;247;241;163;land;false;plains;1
629;232;42;230;land;false;plains;1
630;212;225;228;land;false;plains;1
631;204;211;94;land;false;plains;1
632;248;177;143;land;true;plains;1
633;228;143;251;land;false;plains;1
634;235;168;168;land;false;plains;1
635;249;124;253;land;false;plains;1
636;242;211;107;land;false;plains;1
637;245;183;90;land;false;plains;1
638;177;229;139;land;false;plains;1
639;211;189;176;land;false;plains;1
640;188;162;214;land;false;plains;1
641;204;237;77;land;false;plains;1
642;211;199;178;land;true;plains;1
643;146;204;203;land;false;plains;1
644;155;198;218;land;false;plains;1
645;108;221;205;land;false;plains;1
646;216;241;240;land;false;plains;1
647;81;196;226;land;false;plains;1
648;164;204;162;land;false;plains;1
649;241;131;149;land;false;plains;1
650;235;170;125;land;false;plains;1
651;134;175;221;land;false;plains;1
652;92;215;207;land;false;plains;1
653;230;240;210;land;false;plains;1
654;132;233;226;land;true;plains;1
655;188;195;198;land;false;plains;1
656;209;171;213;land;true;plains;1
657;120;242;163;land;false;plains;1
658;87;225;219;land;false;plains;1
659;197;165;142;land;false;plains;1
660;193;141;236;land;false;plains;1
661;227;151;128;land;false;plains;1
662;172;208;160;land;false;plains;1
663;233;229;122;land;false;plains;1
664;192;102;223;land;false;plains;1
665;217;101;215;land;false;plains;1
666;225;251;232;land;false;plains;1
667;168;244;250;land;false;plains;1
668;226;159;154;land;false;plains;1
669;232;147;127;land;false;plains;1
670;191;246;100;land;false;plains;1
671;246;97;209;land;false;plains;1
672;240;232;145;land;false;plains;1
673;222;75;251;land;false;plains;1
674;246;46;250;land;false;plains;1
675;93;227;202;land;false;plains;1
676;217;250;199;land;false;plains;1
677;197;198;107;land;false;plains;1
678;190;135;186;land;false;plains;1
679;81;228;235;land;false;plains;1
680;209;112;235;land;false;plains;1
681;193;130;201;land;false;plains;1
682;195;107;244;land;false;plains;1
683;184;233;201;land;true;plains;1
684;237;171;189;land;true;plains;1
685;42;249;248;land;false;plains;1
686;197;231;87;land;false;plains;1
687;245;202;193;land;true;plains;1
688;217;242;159;land;true;plains;1
689;171;101;239;land;false;plains;1
690;187;245;206;land;false;plains;1
691;163;190;226;land;false;plains;1
692;249;97;192;land;false;plains;1
693;109;221;181;land;false;plains;1
694;174;179;184;land;false;plains;1
695;132;233;235;land;false;plains;1
696;172;231;144;land;false;plains;1
697;178;211;132;land;false;plains;1
698;174;174;225;land;false;plains;1
699;231;82;230;land;false;plains;1
700;223;211;251;land;false;plains;1
701;71;207;237;land;false;plains;1
702;210;72;230;land;false;plains;1
703;206;252;44;land;false;plains;1
704;187;228;142;land;false;plains;1
705;135;245;162;land;true;plains;1
706;54;250;215;land;false;plains;1
707;203;230;103;land;true;plains;1
708;196;233;89;land;false;plains;1
709;232;132;228;land;false;plains;1
710;88;161;253;land;false;plains;1
711;126;204;215;land;false;plains;1
712;246;240;152;land;false;plains;1
713;177;210;240;land;false;plains;1
714;225;53;243;land;false;plains;1
715;178;230;248;land;false;plains;1
716;183;176;190;land;false;plains;1
717;196;250;79;land;false;plains;1
718;162;246;222;land;false;plains;1
719;249;253;213;land;false;plains;1
720;195;125;208;land;false;plains;1
721;146;211;175;land;false;plains;1
722;222;241;119;land;false;plains;1
723;129;205;211;land;false;plains;1
724;221;188;186;land;false;plains;1
725;220;229;222;land;false;plains;1
726;240;199;144;land;false;plains;1
727;220;159;242;land;false;plains;1
728;140;222;173;land;true;plains;1
729;238;206;192;land;false;plains;1
730;194;173;170;land;false;plains;1
731;161;127;226;land;false;plains;1
732;199;82;221;land;true;plains;1
733;173;222;171;land;false;plains;1
734;237;180;223;land;false;plains;1
735;208;228;92;land;false;plains;1
736;214;181;131;land;false;plains;1
737;167;181;224;land;false;plains;1
738;241;181;182;land;false;plains;1
739;194;129;202;land;false;plains;1
740;175;249;116;land;false;plains;1
741;253;230;53;land;false;plains;1
742;245;61;215;land;false;plains;1
743;238;191;215;land;false;plains;1
744;178;238;157;land;false;plains;1
745;212;169;232;land;true;plains;1
746;197;153;168;land;false;plains;1
747;206;238;151;land;false;plains;1
748;117;235;159;land;false;plains;1
749;154;225;146;land;false;plains;1
750;123;248;216;land;false;plains;1
751;229;214;219;land;false;plains;1
752;228;240;165;land;false;plains;1
753;225;135;233;land;true;plains;1
754;248;241;108;land;false;plains;1
755;231;213;59;land;false;plains;1
756;252;243;216;land;false;plains;1
757;163;214;212;land;false;plains;1
758;247;134;222;land;false;plains;1
759;237;134;145;land;false;plains;1
760;148;225;210;land;false;plains;1
761;171;226;194;land;false;plains;1
762;200;247;56;land;false;plains;1
763;108;254;238;land;true;plains;1
764;230;246;123;land;false;plains;1
765;148;181;190;land;false;plains;1
766;214;174;163;land;false;plains;1
767;201;67;235;land;false;plains;1
768;242;200;123;land;false;plains;1
769;243;245;139;land;false;plains;1
770;217;247;153;land;false;plains;1
771;198;181;219;land;false;plains;1
772;208;119;225;land;false;plains;1
773;163;175;218;land;false;plains;1
774;174;240;198;land;false;plains;1
775;242;162;144;land;false;plains;1
776;222;133;244;land;false;plains;1
777;70;235;209;land;false;plains;1
778;241;124;244;land;false;plains;1
779;246;58;237;land;false;plains;1
780;230;182;240;land;false;plains;1
781;241;154;165;land;false;plains;1
782;203;198;118;land;false;plains;1
783;63;245;245;land;false;plains;1
784;210;136;202;land;false;plains;1
785;163;227;206;land;false;plains;1
786;230;115;250;land;false;plains;1
787;236;99;247;land;false;plains;1
788;185;166;182;land;false;plains;1
789;205;222;169;land;false;plains;1
790;107;243;254;land;false;plains;1
791;145;229;234;land;false;plains;1
792;169;236;224;land;false;plains;1
793;198;193;144;land;false;plains;1
794;196;91;219;land;false;plains;1
795;240;137;225;land;false;plains;1
796;134;236;244;land;false;plains;1
797;158;175;240;land;false;plains;1
798;145;211;206;land;false;plains;1
799;241;216;238;land;false;plains;1
800;135;177;200;land;false;plains;1
801;161;153;253;land;true;plains;1
802;187;172;203;land;false;plains;1
803;134;163;208;land;false;plains;1
804;211;211;206;land;false;plains;1
805;80;252;191;land;false;plains;1
806;245;234;77;land;false;plains;1
807;99;254;223;land;false;plains;1
808;191;228;87;land;false;plains;1
809;232;167;112;land;false;plains;1
810;212;244;135;land;false;plains;1
811;165;162;174;land;false;plains;1
812;165;200;202;land;false;plains;1
813;222;183;195;land;false;plains;1
814;200;236;191;land;false;plains;1
815;218;117;225;land;false;plains;1
816;219;247;179;land;false;plains;1
817;228;129;179;land;false;plains;1
818;229;220;191;land;true;plains;1
819;205;129;254;land;false;plains;1
820;176;241;197;land;false;plains;1
821;248;91;168;land;false;plains;1
822;193;183;206;land;false;plains;1
