2;special_project_facility_spawn;1266.00;10.70;1480.00;4.47;0
2;special_project_facility_spawn;1311.00;10.45;1505.00;0.85;0
2;special_project_facility_spawn;1240.00;11.03;1429.00;3.87;0
2;special_project_facility_spawn;1240.00;10.55;1440.00;5.08;0
2;special_project_facility_spawn;1225.00;10.90;1429.00;5.58;0
2;special_project_facility_spawn;1224.00;10.55;1459.00;0.86;0
2;special_project_facility_spawn;1261.00;11.15;1425.00;4.03;0
2;special_project_facility_spawn;1209.00;10.80;1444.00;5.59;0
2;special_project_facility_spawn;1283.00;11.30;1480.00;3.42;0
2;special_project_facility_spawn;1273.00;10.68;1453.00;4.64;0
2;special_project_facility_spawn;1308.00;10.95;1462.00;4.03;0
2;special_project_facility_spawn;1292.00;11.00;1457.00;0.41;0
2;special_project_facility_spawn;1304.00;10.75;1488.00;3.08;0
2;special_project_facility_spawn;1273.00;10.32;1513.00;0.92;0
2;special_project_facility_spawn;1256.00;10.73;1474.00;1.02;0
2;special_project_facility_spawn;1241.00;10.30;1498.00;4.54;0
2;special_project_facility_spawn;1284.00;10.25;1514.00;3.59;0
2;special_project_facility_spawn;1230.00;10.30;1504.00;1.43;0
2;special_project_facility_spawn;1250.00;10.10;1517.00;1.53;0
2;special_project_facility_spawn;1201.00;11.65;1425.00;5.65;0
2;rocket_site_spawn;1230.00;10.55;1452.00;2.04;0
3;arms_factory;817.00;10.38;618.00;2.47;0
3;arms_factory;849.00;11.15;614.00;5.14;0
3;arms_factory;881.00;10.90;618.00;0.41;0
3;arms_factory;853.00;10.10;676.00;4.54;0
3;arms_factory;830.00;10.55;662.00;0.92;0
3;arms_factory;827.00;10.75;653.00;2.48;0
3;industrial_complex;885.00;10.98;628.00;5.14;0
3;industrial_complex;846.00;11.45;635.00;2.98;0
3;industrial_complex;861.00;10.57;660.00;4.19;0
3;industrial_complex;848.00;10.20;585.00;0.92;0
3;industrial_complex;888.00;9.80;680.00;3.59;0
3;industrial_complex;822.00;9.95;595.00;6.25;0
3;air_base;868.00;10.70;653.00;2.64;0
3;supply_node;878.00;11.10;627.00;0.59;0
3;supply_node;851.00;9.90;685.00;3.53;0
3;supply_node;862.00;10.28;667.00;5.01;0
3;supply_node;827.00;10.80;643.00;2.76;0
3;supply_node;811.00;10.10;630.00;5.70;0
3;supply_node;839.00;10.73;602.00;0.90;0
3;supply_node;878.00;10.75;649.00;4.94;0
3;supply_node;872.00;9.85;686.00;0.13;0
3;supply_node;848.00;11.30;647.00;3.07;0
3;supply_node;855.00;10.50;590.00;0.83;0
3;supply_node;821.00;10.20;668.00;2.31;0
3;supply_node;888.00;9.90;674.00;5.24;0
3;supply_node;855.00;11.50;616.00;1.55;0
3;supply_node;839.00;10.95;626.00;4.48;0
3;supply_node;840.00;10.45;667.00;1.13;0
3;supply_node;814.00;9.90;605.00;3.71;0
3;supply_node;811.00;10.00;652.00;0.37;0
3;supply_node;890.00;9.80;689.00;1.85;0
3;supply_node;832.00;9.88;683.00;5.89;0
3;supply_node;862.00;11.90;636.00;2.54;0
3;supply_node;823.00;10.53;617.00;4.02;0
3;supply_node;825.00;9.98;593.00;1.78;0
3;supply_node;840.00;10.00;583.00;3.25;0
3;bunker;846.00;10.00;684.00;6.23;0
3;bunker;887.00;10.98;636.00;1.16;0
3;bunker;887.00;9.80;681.00;5.28;0
3;bunker;872.00;11.38;639.00;0.55;0
3;bunker;842.00;10.45;668.00;3.22;0
3;bunker;814.00;10.07;652.00;5.88;0
3;bunker;853.00;10.35;587.00;3.73;0
3;bunker;824.00;9.85;684.00;3.83;0
3;bunker;831.00;10.95;647.00;1.67;0
3;bunker;854.00;10.38;669.00;4.33;0
3;bunker;860.00;11.62;622.00;0.71;0
3;bunker;831.00;10.80;622.00;3.73;0
3;bunker;892.00;9.80;692.00;0.11;0
3;bunker;847.00;10.75;599.00;2.78;0
3;bunker;873.00;10.30;660.00;5.44;0
3;bunker;870.00;9.98;680.00;2.17;0
3;bunker;848.00;11.30;649.00;4.84;0
3;bunker;844.00;11.32;632.00;1.23;0
3;bunker;809.00;9.80;609.00;2.78;0
3;bunker;822.00;10.30;662.00;0.62;0
3;bunker;811.00;10.05;616.00;1.83;0
3;bunker;820.00;9.95;598.00;5.95;0
3;bunker;842.00;10.03;583.00;2.68;0
3;stronghold_network;880.00;10.10;667.00;2.85;0
3;anti_air_building;850.00;11.18;612.00;1.90;0
3;anti_air_building;839.00;10.07;587.00;4.91;0
3;anti_air_building;860.00;10.12;674.00;1.29;0
3;synthetic_refinery;826.00;10.48;660.00;3.96;0
3;fuel_silo;856.00;11.70;634.00;0.34;0
3;radar_station;855.00;11.70;636.00;4.17;0
3;nuclear_reactor_spawn;877.00;9.73;691.00;4.57;0
3;special_project_facility_spawn;861.00;10.62;658.00;2.41;0
3;special_project_facility_spawn;848.00;11.07;658.00;0.25;0
3;special_project_facility_spawn;834.00;11.00;642.00;0.35;0
3;special_project_facility_spawn;813.00;10.20;617.00;4.47;0
3;special_project_facility_spawn;892.00;9.82;675.00;0.85;0
3;special_project_facility_spawn;859.00;9.82;690.00;3.87;0
3;special_project_facility_spawn;840.00;11.12;629.00;5.08;0
3;special_project_facility_spawn;834.00;10.07;588.00;2.92;0
3;special_project_facility_spawn;835.00;10.20;674.00;5.58;0
3;special_project_facility_spawn;876.00;10.32;657.00;0.86;0
3;special_project_facility_spawn;839.00;10.68;601.00;3.52;0
3;special_project_facility_spawn;829.00;10.12;593.00;1.36;0
3;special_project_facility_spawn;816.00;10.30;637.00;4.03;0
3;special_project_facility_spawn;811.00;9.90;656.00;5.59;0
3;special_project_facility_spawn;828.00;10.57;660.00;3.42;0
3;special_project_facility_spawn;866.00;11.80;633.00;4.64;0
3;special_project_facility_spawn;851.00;10.60;593.00;2.48;0
3;special_project_facility_spawn;879.00;11.10;625.00;4.03;0
3;special_project_facility_spawn;829.00;9.80;685.00;0.41;0
3;special_project_facility_spawn;856.00;11.57;621.00;3.08;0
3;special_project_facility_spawn;893.00;9.80;686.00;0.92;0
3;special_project_facility_spawn;878.00;9.85;687.00;1.02;0
3;special_project_facility_spawn;812.00;10.05;612.00;5.15;0
3;rocket_site_spawn;872.00;10.10;664.00;2.98;0
4;arms_factory;950.00;9.80;433.00;0.92;0
4;arms_factory;917.00;9.93;424.00;2.48;0
4;supply_node;935.00;9.95;440.00;5.01;0
4;supply_node;923.00;9.93;414.00;5.70;0
4;supply_node;918.00;10.23;453.00;4.94;0
4;supply_node;884.00;9.80;468.00;0.13;0
4;supply_node;904.00;9.73;415.00;3.71;0
4;supply_node;948.00;10.15;419.00;1.78;0
4;supply_node;900.00;10.00;497.00;6.19;0
4;supply_node;895.00;10.10;459.00;2.49;0
4;supply_node;884.00;9.90;444.00;1.32;0
4;supply_node;901.00;9.90;437.00;0.55;0
4;supply_node;960.00;9.88;405.00;3.49;0
4;supply_node;888.00;9.70;484.00;4.97;0
4;supply_node;919.00;10.73;491.00;2.27;0
4;supply_node;906.00;10.53;475.00;1.50;0
4;supply_node;952.00;9.80;444.00;1.81;0
4;supply_node;918.00;9.90;434.00;1.04;0
4;supply_node;890.00;9.80;427.00;3.98;0
4;supply_node;937.00;9.82;404.00;1.74;0
4;bunker;950.00;9.90;406.00;0.79;0
4;bunker;908.00;10.57;463.00;2.85;0
4;bunker;943.00;9.90;405.00;0.69;0
4;bunker;892.00;9.70;423.00;1.90;0
4;bunker;900.00;10.00;496.00;3.96;0
4;bunker;921.00;10.80;493.00;0.34;0
4;bunker;918.00;10.32;456.00;3.36;0
4;bunker;946.00;9.80;446.00;4.57;0
4;bunker;899.00;9.93;441.00;0.35;0
4;bunker;904.00;10.32;482.00;4.47;0
4;bunker;916.00;10.00;436.00;2.92;0
4;bunker;941.00;9.95;422.00;0.86;0
4;bunker;900.00;9.70;412.00;5.59;0
4;bunker;915.00;10.00;419.00;4.03;0
4;bunker;932.00;9.90;442.00;0.92;0
4;bunker;885.00;9.70;479.00;5.65;0
4;bunker;884.00;9.90;445.00;6.26;0
4;bunker;882.00;9.80;461.00;3.15;0
4;anti_air_building;903.00;10.40;465.00;1.67;0
4;anti_air_building;889.00;9.90;444.00;4.33;0
4;synthetic_refinery;953.00;9.93;450.00;2.27;0
4;fuel_silo;916.00;10.03;440.00;0.11;0
4;nuclear_reactor_spawn;906.00;9.88;420.00;4.34;0
4;special_project_facility_spawn;891.00;9.88;439.00;2.78;0
4;special_project_facility_spawn;904.00;9.90;427.00;5.35;0
4;special_project_facility_spawn;891.00;9.75;426.00;0.28;0
4;special_project_facility_spawn;946.00;9.88;429.00;3.29;0
4;special_project_facility_spawn;895.00;9.80;505.00;1.13;0
4;special_project_facility_spawn;938.00;9.88;404.00;2.34;0
4;special_project_facility_spawn;912.00;9.80;405.00;4.40;0
4;special_project_facility_spawn;924.00;10.03;444.00;0.79;0
4;special_project_facility_spawn;896.00;10.10;457.00;5.52;0
4;special_project_facility_spawn;921.00;10.00;441.00;5.52;0
4;special_project_facility_spawn;949.00;9.90;455.00;6.03;0
4;special_project_facility_spawn;922.00;9.90;405.00;3.96;0
4;special_project_facility_spawn;923.00;10.80;482.00;2.92;0
4;special_project_facility_spawn;885.00;9.70;480.00;4.48;0
4;special_project_facility_spawn;882.00;9.80;459.00;2.92;0
4;special_project_facility_spawn;929.00;10.03;449.00;5.59;0
4;special_project_facility_spawn;908.00;10.57;485.00;6.09;0
4;special_project_facility_spawn;961.00;9.75;399.00;4.03;0
4;rocket_site_spawn;924.00;10.00;422.00;5.15;0
5;arms_factory;702.00;9.80;407.00;0.92;0
5;arms_factory;731.00;10.70;420.00;5.14;0
5;arms_factory;774.00;9.78;407.00;4.19;0
5;industrial_complex;770.00;9.88;407.00;5.65;0
5;supply_node;747.00;10.00;396.00;0.90;0
5;supply_node;710.00;10.28;426.00;4.94;0
5;supply_node;722.00;9.90;473.00;0.83;0
5;supply_node;710.00;10.10;452.00;5.24;0
5;supply_node;731.00;10.20;406.00;1.55;0
5;supply_node;764.00;9.93;405.00;1.13;0
5;supply_node;733.00;10.82;443.00;0.37;0
5;supply_node;747.00;10.60;422.00;2.54;0
5;supply_node;766.00;10.70;429.00;6.19;0
5;supply_node;781.00;9.90;419.00;2.49;0
5;supply_node;703.00;9.93;411.00;5.43;0
5;supply_node;716.00;9.90;400.00;2.08;0
5;bunker;702.00;9.98;434.00;3.22;0
5;bunker;734.00;10.15;402.00;5.88;0
5;bunker;767.00;9.90;406.00;3.73;0
5;bunker;731.00;10.20;459.00;0.71;0
5;bunker;715.00;9.85;399.00;2.78;0
5;bunker;729.00;9.93;484.00;5.44;0
5;bunker;722.00;10.18;452.00;2.17;0
5;bunker;756.00;10.80;432.00;1.23;0
5;bunker;744.00;11.10;434.00;0.62;0
5;bunker;758.00;9.80;394.00;1.73;0
5;bunker;700.00;9.78;409.00;4.40;0
5;bunker;779.00;9.90;414.00;5.96;0
5;stronghold_network;726.00;10.18;406.00;2.41;0
5;anti_air_building;763.00;10.73;440.00;4.47;0
5;anti_air_building;713.00;10.00;456.00;0.85;0
5;synthetic_refinery;722.00;10.15;406.00;3.87;0
5;fuel_silo;734.00;10.60;415.00;5.08;0
5;nuclear_reactor_spawn;771.00;10.70;439.00;5.58;0
5;special_project_facility_spawn;788.00;9.98;425.00;0.86;0
5;special_project_facility_spawn;704.00;10.00;416.00;3.52;0
5;special_project_facility_spawn;755.00;10.20;415.00;2.48;0
5;special_project_facility_spawn;715.00;9.80;467.00;4.03;0
5;special_project_facility_spawn;699.00;9.80;444.00;0.41;0
5;special_project_facility_spawn;723.00;9.98;398.00;3.08;0
5;special_project_facility_spawn;710.00;10.28;422.00;1.02;0
5;special_project_facility_spawn;771.00;10.07;413.00;0.92;0
5;special_project_facility_spawn;770.00;10.20;417.00;3.59;0
5;special_project_facility_spawn;749.00;10.10;405.00;5.65;0
5;special_project_facility_spawn;739.00;10.65;457.00;2.04;0
5;special_project_facility_spawn;727.00;9.95;399.00;4.70;0
6;arms_factory;1096.00;10.30;390.00;2.98;0
6;arms_factory;1076.00;10.30;361.00;0.92;0
6;arms_factory;1099.00;10.50;406.00;3.59;0
6;arms_factory;1078.00;10.05;350.00;6.25;0
6;industrial_complex;1084.00;10.30;404.00;4.70;0
6;air_base;1100.00;10.50;409.00;0.48;0
6;supply_node;1104.00;10.25;362.00;4.94;0
6;supply_node;1080.00;10.03;348.00;0.13;0
6;supply_node;1096.00;10.15;345.00;3.07;0
6;supply_node;1101.00;10.45;410.00;0.83;0
6;supply_node;1067.00;9.90;402.00;2.31;0
6;supply_node;1090.00;9.95;429.00;1.13;0
6;supply_node;1086.00;10.35;392.00;1.85;0
6;supply_node;1108.00;10.00;430.00;5.89;0
6;supply_node;1065.00;9.93;360.00;1.78;0
6;supply_node;1064.00;10.25;381.00;3.25;0
6;supply_node;1075.00;9.82;421.00;5.43;0
6;supply_node;1084.00;10.10;411.00;4.67;0
6;supply_node;1101.00;10.40;381.00;0.55;0
6;supply_node;1082.00;10.70;371.00;3.49;0
6;bunker;1092.00;10.48;374.00;2.17;0
6;bunker;1069.00;10.10;394.00;1.23;0
6;bunker;1111.00;10.43;355.00;5.95;0
6;bunker;1094.00;10.62;397.00;3.90;0
6;bunker;1069.00;10.55;379.00;1.73;0
6;bunker;1062.00;10.00;369.00;4.40;0
6;bunker;1095.00;10.32;385.00;4.40;0
6;bunker;1091.00;10.12;422.00;0.79;0
6;bunker;1098.00;9.98;339.00;4.91;0
6;bunker;1076.00;9.93;413.00;0.18;0
6;bunker;1099.00;10.38;413.00;4.91;0
6;bunker;1085.00;9.80;339.00;3.96;0
6;bunker;1081.00;9.95;421.00;0.34;0
6;bunker;1101.00;10.10;426.00;3.36;0
6;anti_air_building;1098.00;10.40;366.00;3.08;0
6;fuel_silo;1075.00;9.90;419.00;2.98;0
6;nuclear_reactor_spawn;1072.00;10.00;399.00;0.92;0
6;special_project_facility_spawn;1107.00;10.30;349.00;3.59;0
6;special_project_facility_spawn;1094.00;10.10;425.00;1.43;0
6;special_project_facility_spawn;1107.00;10.30;420.00;1.53;0
6;special_project_facility_spawn;1064.00;9.88;357.00;5.65;0
6;special_project_facility_spawn;1088.00;10.20;410.00;2.04;0
6;special_project_facility_spawn;1083.00;9.90;424.00;6.26;0
6;special_project_facility_spawn;1095.00;10.45;380.00;0.48;0
6;special_project_facility_spawn;1087.00;10.60;376.00;6.16;0
6;special_project_facility_spawn;1099.00;10.30;415.00;0.49;0
6;special_project_facility_spawn;1087.00;10.03;346.00;5.82;0
6;special_project_facility_spawn;1067.00;9.85;409.00;5.22;0
6;special_project_facility_spawn;1097.00;10.23;357.00;4.78;0
6;special_project_facility_spawn;1071.00;10.60;381.00;1.16;0
6;special_project_facility_spawn;1083.00;10.45;387.00;0.55;0
7;arms_factory;990.00;11.28;312.00;4.19;0
7;arms_factory;963.00;11.15;324.00;0.92;0
7;arms_factory;963.00;10.70;339.00;3.59;0
7;arms_factory;982.00;10.03;354.00;6.25;0
7;arms_factory;946.00;10.18;330.00;2.64;0
7;arms_factory;1012.00;10.20;326.00;5.65;0
7;industrial_complex;987.00;10.50;339.00;2.04;0
7;industrial_complex;987.00;10.78;330.00;4.70;0
7;industrial_complex;945.00;10.78;297.00;2.54;0
7;industrial_complex;997.00;10.12;348.00;4.10;0
7;industrial_complex;1011.00;10.12;338.00;0.48;0
7;industrial_complex;977.00;9.90;359.00;3.15;0
7;air_base;973.00;10.20;351.00;6.16;0
7;supply_node;985.00;10.05;352.00;3.07;0
7;supply_node;978.00;11.40;316.00;0.83;0
7;supply_node;965.00;9.90;357.00;2.31;0
7;supply_node;995.00;11.00;314.00;5.24;0
7;supply_node;938.00;10.00;333.00;1.55;0
7;supply_node;942.00;10.62;304.00;4.48;0
7;supply_node;947.00;9.80;355.00;1.13;0
7;supply_node;960.00;11.12;325.00;3.71;0
7;supply_node;1011.00;10.20;332.00;0.37;0
7;supply_node;1003.00;10.03;348.00;1.85;0
7;supply_node;952.00;10.12;342.00;5.89;0
7;supply_node;973.00;10.68;339.00;2.54;0
7;supply_node;992.00;10.32;335.00;4.02;0
7;supply_node;932.00;10.00;318.00;1.78;0
7;supply_node;958.00;11.35;307.00;3.25;0
7;supply_node;931.00;9.90;296.00;6.19;0
7;bunker;943.00;10.68;302.00;1.16;0
7;bunker;1000.00;10.40;328.00;5.28;0
7;bunker;945.00;10.45;323.00;0.55;0
7;bunker;1003.00;10.57;314.00;3.22;0
7;bunker;957.00;11.35;306.00;5.88;0
7;bunker;973.00;11.50;314.00;3.73;0
7;bunker;964.00;11.38;321.00;3.83;0
7;bunker;971.00;10.28;350.00;1.67;0
7;bunker;1005.00;10.10;339.00;4.33;0
7;bunker;930.00;9.80;325.00;0.71;0
7;bunker;990.00;10.10;351.00;3.73;0
7;bunker;951.00;10.00;346.00;0.11;0
7;bunker;975.00;10.50;343.00;2.78;0
7;bunker;1004.00;10.03;348.00;5.44;0
7;bunker;946.00;9.82;351.00;2.17;0
7;bunker;933.00;10.03;302.00;4.84;0
7;stronghold_network;953.00;10.62;327.00;4.40;0
7;anti_air_building;965.00;10.70;340.00;2.34;0
7;anti_air_building;937.00;9.95;334.00;0.18;0
7;anti_air_building;939.00;10.20;325.00;1.39;0
7;synthetic_refinery;1006.00;10.28;328.00;4.40;0
7;fuel_silo;999.00;10.28;333.00;0.79;0
7;radar_station;976.00;11.15;329.00;5.39;0
7;nuclear_reactor_spawn;983.00;11.68;307.00;0.18;0
7;special_project_facility_spawn;1007.00;10.05;342.00;2.85;0
7;special_project_facility_spawn;979.00;11.00;331.00;0.69;0
7;special_project_facility_spawn;968.00;11.40;321.00;1.90;0
7;special_project_facility_spawn;944.00;10.23;327.00;4.91;0
7;special_project_facility_spawn;991.00;10.35;339.00;1.29;0
7;special_project_facility_spawn;946.00;10.82;299.00;3.96;0
7;special_project_facility_spawn;975.00;9.90;360.00;0.34;0
7;special_project_facility_spawn;980.00;11.45;313.00;3.36;0
7;special_project_facility_spawn;995.00;11.00;318.00;4.57;0
7;special_project_facility_spawn;951.00;10.95;309.00;2.41;0
7;special_project_facility_spawn;927.00;9.80;310.00;0.25;0
7;special_project_facility_spawn;997.00;10.20;345.00;0.35;0
7;special_project_facility_spawn;953.00;10.03;348.00;4.47;0
7;special_project_facility_spawn;954.00;9.95;355.00;0.85;0
7;special_project_facility_spawn;983.00;9.95;356.00;3.87;0
7;special_project_facility_spawn;929.00;9.85;296.00;5.08;0
7;rocket_site_spawn;1010.00;10.10;340.00;2.92;0
8;arms_factory;3020.00;10.15;1906.00;3.59;0
8;arms_factory;3041.00;10.10;1905.00;5.65;0
8;industrial_complex;3047.00;9.95;1877.00;0.48;0
8;industrial_complex;3050.00;9.82;1866.00;3.15;0
8;industrial_complex;3062.00;10.00;1907.00;6.16;0
8;industrial_complex;3013.00;10.20;1899.00;1.09;0
8;supply_node;3029.00;10.40;1896.00;1.55;0
8;supply_node;3058.00;10.10;1899.00;4.48;0
8;supply_node;3025.00;10.03;1912.00;1.13;0
8;supply_node;3041.00;10.23;1880.00;0.37;0
8;supply_node;3061.00;9.90;1915.00;5.43;0
8;supply_node;3043.00;9.80;1915.00;2.08;0
8;supply_node;3043.00;10.15;1903.00;1.32;0
8;supply_node;3014.00;10.48;1891.00;3.49;0
8;supply_node;3065.00;9.98;1883.00;4.97;0
8;supply_node;3054.00;9.82;1869.00;0.86;0
8;bunker;3053.00;10.05;1900.00;2.78;0
8;bunker;3020.00;10.23;1900.00;1.23;0
8;bunker;3030.00;10.00;1912.00;1.73;0
8;bunker;3068.00;9.80;1875.00;4.40;0
8;bunker;3040.00;9.90;1912.00;1.39;0
8;bunker;3053.00;9.90;1913.00;4.40;0
8;bunker;3044.00;10.03;1877.00;0.18;0
8;bunker;3036.00;10.07;1906.00;0.69;0
8;bunker;3053.00;9.80;1869.00;1.90;0
8;bunker;3015.00;10.60;1887.00;1.29;0
8;anti_air_building;3046.00;10.05;1889.00;3.87;0
8;anti_air_building;3049.00;9.88;1866.00;5.08;0
8;anti_air_building;3045.00;10.10;1896.00;2.92;0
8;synthetic_refinery;3077.00;9.80;1886.00;5.58;0
8;special_project_facility_spawn;3075.00;9.80;1885.00;3.42;0
8;special_project_facility_spawn;3029.00;10.50;1887.00;2.48;0
8;special_project_facility_spawn;3017.00;10.15;1901.00;0.41;0
8;special_project_facility_spawn;3042.00;10.32;1891.00;3.08;0
8;special_project_facility_spawn;3066.00;10.00;1910.00;1.02;0
8;special_project_facility_spawn;3056.00;9.90;1869.00;4.54;0
8;special_project_facility_spawn;3063.00;9.90;1916.00;0.92;0
8;special_project_facility_spawn;3049.00;9.80;1916.00;0.48;0
8;special_project_facility_spawn;3021.00;9.95;1913.00;6.16;0
8;special_project_facility_spawn;3049.00;9.93;1886.00;1.09;0
9;arms_factory;3405.00;9.90;1909.00;2.64;0
9;arms_factory;3406.00;10.60;1855.00;5.65;0
9;arms_factory;3375.00;9.70;1907.00;4.70;0
9;arms_factory;3412.00;10.55;1856.00;4.10;0
9;industrial_complex;3393.00;9.88;1904.00;6.16;0
9;industrial_complex;3404.00;10.18;1879.00;5.21;0
9;supply_node;3386.00;9.88;1875.00;4.48;0
9;supply_node;3437.00;10.25;1903.00;4.02;0
9;supply_node;3388.00;9.80;1898.00;3.25;0
9;supply_node;3410.00;10.40;1877.00;5.43;0
9;supply_node;3412.00;10.23;1901.00;4.67;0
9;supply_node;3370.00;9.80;1914.00;1.32;0
9;supply_node;3400.00;10.60;1858.00;2.80;0
9;supply_node;3420.00;10.75;1862.00;3.49;0
9;supply_node;3371.00;9.70;1897.00;4.97;0
9;supply_node;3385.00;9.90;1913.00;4.90;0
9;supply_node;3400.00;9.80;1911.00;0.09;0
9;supply_node;3421.00;10.05;1911.00;3.03;0
9;supply_node;3425.00;10.55;1891.00;4.44;0
9;supply_node;3400.00;10.10;1889.00;5.92;0
9;supply_node;3428.00;10.62;1876.00;3.68;0
9;supply_node;3380.00;10.73;1857.00;1.81;0
9;supply_node;3388.00;10.48;1844.00;1.04;0
9;bunker;3390.00;9.80;1904.00;0.18;0
9;bunker;3432.00;9.85;1913.00;1.39;0
9;bunker;3413.00;10.43;1891.00;4.40;0
9;bunker;3381.00;10.20;1865.00;0.79;0
9;bunker;3432.00;10.80;1872.00;4.91;0
9;bunker;3406.00;10.60;1857.00;3.96;0
9;bunker;3378.00;9.80;1900.00;0.34;0
9;bunker;3412.00;10.55;1856.00;3.36;0
9;bunker;3425.00;10.10;1911.00;2.41;0
9;bunker;3387.00;10.55;1849.00;0.25;0
9;bunker;3405.00;10.10;1897.00;4.47;0
9;bunker;3391.00;10.00;1875.00;5.08;0
9;bunker;3408.00;10.35;1885.00;2.92;0
9;bunker;3369.00;9.85;1914.00;5.59;0
9;bunker;3422.00;10.48;1885.00;4.03;0
9;bunker;3400.00;9.80;1911.00;3.08;0
9;bunker;3389.00;9.90;1912.00;1.02;0
9;stronghold_network;3416.00;10.00;1909.00;2.04;0
9;synthetic_refinery;3400.00;9.90;1903.00;3.15;0
9;special_project_facility_spawn;3437.00;10.48;1894.00;3.66;0
